lat,lon,growth_rate
-89.5,-125.5,2.437402251389869
-89.5,-124.5,2.437375119292085
-89.5,-123.5,2.4373587659299005
-89.5,-122.5,2.435972729043442
-89.5,-121.5,2.435963570322599
-89.5,-120.5,2.4372932124985027
-89.5,-119.5,2.435933620615913
-89.5,-118.5,2.437246558822835
-89.5,-117.5,2.4358953052336574
-89.5,-116.5,2.437207309417431
-89.5,-115.5,2.435848861112447
-89.5,-114.5,2.4358171156926574
-89.5,-113.5,2.435824728211003
-89.5,-112.5,2.43580489168761
-89.5,-111.5,2.435767882360892
-89.5,-110.5,2.43575789371846
-89.5,-109.5,2.357602742612244
-89.5,-108.5,2.43705947735225
-89.5,-107.5,2.437044741212105
-89.5,-106.5,2.4370274235561737
-89.5,-105.5,2.435686604985449
-89.5,-104.5,2.436995189209995
-89.5,-103.5,2.435661904685503
-89.5,-102.5,2.436969084585087
-89.5,-101.5,2.4356314227620715
-89.5,-100.5,2.436942787155772
-89.5,-99.5,2.4355961363937126
-89.5,-98.5,2.4355859343714883
-89.5,-97.5,2.435589617713162
-89.5,-96.5,2.4368832749914304
-89.5,-95.5,2.435546722779634
-89.5,-94.5,2.4368603801481754
-89.5,-93.5,2.4355279787628774
-89.5,-92.5,2.4368357322736074
-89.5,-91.5,2.435527400062483
-89.5,-90.5,2.436822712329331
-89.5,-89.5,2.435487765015978
-89.5,-88.5,2.4354749672241383
-89.5,-87.5,2.436790615911093
-89.5,-86.5,2.435474671557131
-89.5,-85.5,2.435481147531391
-89.5,-84.5,2.4354571814027395
-89.5,-83.5,2.43675937330994
-89.5,-82.5,2.4354542918971447
-89.5,-81.5,2.4354319652737217
-89.5,-80.5,2.435435976855388
-89.5,-79.5,2.436731417690737
-89.5,-78.5,2.4354165272631008
-89.5,-77.5,2.435393705822719
-89.5,-76.5,2.435394363674277
-89.5,-75.5,2.4353856954083994
-89.5,-74.5,2.4367189769959623
-89.5,-73.5,2.435399740502476
-89.5,-72.5,2.4353968263288834
-89.5,-71.5,2.4368186935170684
-89.5,-70.5,2.438176776489911
-89.5,-69.5,2.4368150403659
-89.5,-68.5,2.43819162217369
-89.5,-67.5,2.436827838201566
-89.5,-66.5,2.438212371415034
-89.5,-65.5,2.436826934097269
-89.5,-64.5,2.4368325272613447
-89.5,-63.5,2.436841694287238
-89.5,-62.5,2.438228889794402
-89.5,-61.5,2.436852622154447
-89.5,-60.5,2.438257745459225
-89.5,-59.5,2.4368610186205046
-89.5,-58.5,2.4368563014796223
-89.5,-57.5,2.4368824485958958
-89.5,-56.5,2.4368774667595403
-89.5,-55.5,2.4369030032995624
-89.5,-54.5,2.438337456957072
-89.5,-53.5,2.4383505009632245
-89.5,-52.5,2.436929358982354
-89.5,-51.5,2.4369225308297477
-89.5,-50.5,2.4369423738555724
-89.5,-49.5,2.4369347271982065
-89.5,-48.5,2.4369712508987504
-89.5,-47.5,2.438447906654403
-89.5,-46.5,2.43699391726625
-89.5,-45.5,2.438477899719487
-89.5,-44.5,2.4385025816602024
-89.5,-43.5,2.4385184279878445
-89.5,-42.5,2.438542550164186
-89.5,-41.5,2.437051672139092
-89.5,-40.5,2.438580806968446
-89.5,-39.5,2.4386010874844715
-89.5,-38.5,2.438622138974779
-89.5,-37.5,2.437085840113696
-89.5,-36.5,2.4371065513213352
-89.5,-35.5,2.4371459679057352
-89.5,-34.5,2.4387092193192643
-89.5,-33.5,2.4371784293301744
-89.5,-32.5,2.4371899980016
-89.5,-31.5,2.437205151835542
-89.5,-30.5,2.4372026810625584
-89.5,-29.5,2.437215989202798
-89.5,-28.5,2.43726232955504
-89.5,-27.5,2.43727439482808
-89.5,-26.5,2.4372727109182506
-89.5,-25.5,2.4389351296101154
-89.5,-24.5,2.437314865476821
-89.5,-23.5,2.4373289189184675
-89.5,-22.5,2.437359006109773
-89.5,-21.5,2.439042920449708
-89.5,-20.5,2.439072397865573
-89.5,-19.5,2.4390946540154346
