lat,lon,mean_co2
-88.5,38.5,403.5533179931573
-88.5,39.5,403.553307043857
-88.5,40.5,403.55330600038
-88.5,41.5,403.55331778588027
-88.5,42.5,403.5533110039781
-88.5,43.5,403.558634580144
-88.5,44.5,403.553304981024
-88.5,45.5,403.5586519206855
-88.5,46.5,403.55866281281305
-88.5,47.5,403.55329597902346
-88.5,48.5,403.5532770714353
-88.5,49.5,403.5532844341241
-88.5,50.5,403.5532729862294
-88.5,51.5,403.5532666644983
-88.5,52.5,403.526815608024
-88.5,53.5,403.5267824890521
-88.5,54.5,403.532206879904
-88.5,55.5,403.5267107205034
-88.5,56.5,403.52666858529386
-88.5,57.5,403.52663000876186
-88.5,58.5,403.5265966852844
-88.5,59.5,403.5320616919941
-88.5,60.5,403.5265153752715
-88.5,61.5,403.5319966844209
-88.5,62.5,403.53573515988734
-88.5,63.5,403.5302029651363
-88.5,64.5,403.5301851787118
-88.5,65.5,403.5356947265288
-88.5,66.5,403.5301389002821
-88.5,67.5,403.5356599781993
-88.5,68.5,403.5301018091928
-88.5,69.5,403.53562706497735
-88.5,70.5,403.53006394406987
-88.5,71.5,403.53559404204736
-88.5,72.5,403.53557938755057
-88.5,73.5,403.53003035716426
-88.5,74.5,403.5300117772574
-88.5,75.5,403.529983526723
-88.5,76.5,403.5299742165192
-88.5,77.5,403.5299669369809
-88.5,78.5,403.535470660964
-88.5,79.5,403.5299375878397
-88.5,80.5,403.52992181666326
-88.5,81.5,403.5299168148937
-88.5,82.5,403.5203211320895
-88.5,83.5,403.5202879406712
-88.5,84.5,403.5146801396194
-88.5,85.5,403.5146607355063
-88.5,86.5,403.51461898266814
-88.5,87.5,403.5201352098135
-88.5,88.5,403.5200966604191
-88.5,89.5,403.5145266446325
-88.5,90.5,403.51449195252735
-88.5,91.5,403.5144658616857
-88.5,92.5,403.515756085723
-88.5,93.5,403.5211762534352
-88.5,94.5,403.5157152137254
-88.5,95.5,403.51568835809337
-88.5,96.5,403.5211025661295
-88.5,97.5,403.5156534665015
-88.5,98.5,403.52104494600337
-88.5,99.5,403.5156278927647
-88.5,100.5,403.51561327089865
-88.5,101.5,403.51559644146647
-88.5,102.5,403.5209413998445
-88.5,103.5,403.5155579243383
-88.5,104.5,403.5155567112011
-88.5,105.5,403.5155381811104
-88.5,106.5,403.51551709973126
-88.5,107.5,403.5155109775369
-88.5,108.5,403.5207857057382
-88.5,109.5,403.5207618740559
-88.5,110.5,403.5207357665184
-88.5,111.5,403.515467473616
-88.5,112.5,403.5154634412387
-88.5,113.5,403.515460628116
-88.5,114.5,403.5206360253334
-88.5,115.5,403.5154431191938
-88.5,116.5,403.51545470448286
-88.5,117.5,403.5154344075746
-88.5,118.5,403.515446417348
-88.5,119.5,403.51545044602176
-88.5,120.5,403.51543849374656
-88.5,121.5,403.5154345578457
-88.5,122.5,403.52045370093606
-88.5,123.5,403.5154343097576
-88.5,124.5,403.5080384731172
-88.5,125.5,403.50803294799886
-88.5,126.5,403.5080191316464
-88.5,127.5,403.5079996144289
-88.5,128.5,403.507993368146
-88.5,129.5,403.5128867255981
-88.5,130.5,403.5128595674488
-88.5,131.5,403.5079634903736
-88.5,132.5,403.5079590384724
-88.5,133.5,403.5079508726209
-88.5,134.5,403.5153638466136
-88.5,135.5,403.5153677340541
-88.5,136.5,403.5153759959061
-88.5,137.5,403.5153815615809
-88.5,138.5,403.5153974201013
-88.5,139.5,403.5153980677889
-88.5,140.5,403.5154049468399
-88.5,141.5,403.51541599733287
-88.5,142.5,403.51543600661
-88.5,143.5,403.5154420188462
-88.5,144.5,403.5154618673245
-88.5,145.5,403.520034370051
-88.5,146.5,403.5154972200489
-88.5,147.5,403.5155045011352
-88.5,148.5,403.52002174747656
-88.5,149.5,403.5155398443968
-88.5,150.5,403.5200109864121
-88.5,151.5,403.52001486099823
-88.5,152.5,403.5155925410165
-88.5,153.5,403.5156119901106
-88.5,154.5,403.5054169102444
-88.5,155.5,403.5099016345279
-88.5,156.5,403.5099070171701
-88.5,157.5,403.5099135051532
-88.5,158.5,403.5055148378245
-88.5,159.5,403.50554316730654
-88.5,160.5,403.5055605503088
-88.5,161.5,403.505597473708
-88.5,162.5,403.50999339321424
-88.5,163.5,403.5056487118412
-88.5,164.5,403.5120102081635
-88.5,165.5,403.51203052542337
-88.5,166.5,403.5163213407358
-88.5,167.5,403.5120713740544
-88.5,168.5,403.5120964988476
-88.5,169.5,403.5163693516876
-88.5,170.5,403.5163822196512
-88.5,171.5,403.5164002827035
-88.5,172.5,403.51221915617015
-88.5,173.5,403.5164381425014
-88.5,174.5,403.5122759796423
-88.5,175.5,403.51231198466695
-88.5,176.5,403.5123386334703
-88.5,177.5,403.5123620109768
-88.5,178.5,403.51653381144456
-88.5,179.5,403.5165576030572
-87.5,-179.5,403.5189613374248
-87.5,-178.5,403.5189934295626
-87.5,-177.5,403.5145790742776
-87.5,-176.5,403.519056959484
-87.5,-175.5,403.5146902131482
-87.5,-174.5,403.5191419744244
-87.5,-173.5,403.51918166684567
-87.5,-172.5,403.57513249654
-87.5,-171.5,403.57923832652807
-87.5,-170.5,403.57914698427794
-87.5,-169.5,403.579062953702
-87.5,-168.5,403.5748521606319
-87.5,-167.5,403.57891791798585
-87.5,-166.5,403.57473165771785
-87.5,-165.5,403.5787949243307
-87.5,-164.5,403.578744498874
-87.5,-163.5,403.5746323963487
-87.5,-162.5,403.5786555801511
-87.5,-161.5,403.5746074175914
